doc_ids,doc_names,ID,business_name,problem_type,subcategories,business_names,query,problem_types,doc_name_1,doc_id_1,doc_content_1,score_1,doc_name_2,doc_id_2,doc_content_2,score_2,match_flag
a2f3f2e4-778c-4745-ad52-6c3929e845c7,Contact Information and Authentication for WebRise - Pricing Inquiry,134,Webrise,Pricing inquiry,Bill Negotiation,,Contact Information and Authentication for Webrise - Inquiry about cost,Inquiry about cost,Contact Information and Authentication for WebRise - Pricing Inquiry,8d174e63-dd2c-4ae5-b384-31723addbf66,Contact Information and Authentication for WebRise - Pricing Inquiry,0.865302676,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,4437fbdf-0fcc-46a5-b163-d1cbfdbbe1d5,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,0.647111136,1
a2f3f2e4-778c-4745-ad52-6c3929e845c7,Contact Information and Authentication for WebRise - Pricing Inquiry,134,Webrise,Pricing inquiry,Bill Negotiation,,Contact Information and Authentication for Webrise - Request for price information,Request for price information,Contact Information and Authentication for WebRise - Pricing Inquiry,8d174e63-dd2c-4ae5-b384-31723addbf66,Contact Information and Authentication for WebRise - Pricing Inquiry,0.805261894,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,4437fbdf-0fcc-46a5-b163-d1cbfdbbe1d5,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,0.613835412,1
a2f3f2e4-778c-4745-ad52-6c3929e845c7,Contact Information and Authentication for WebRise - Pricing Inquiry,134,Webrise,Pricing inquiry,Bill Negotiation,,Contact Information and Authentication for Webrise - Question about pricing,Question about pricing,Contact Information and Authentication for WebRise - Pricing Inquiry,8d174e63-dd2c-4ae5-b384-31723addbf66,Contact Information and Authentication for WebRise - Pricing Inquiry,0.837867548,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,4437fbdf-0fcc-46a5-b163-d1cbfdbbe1d5,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,0.626266379,1
a2f3f2e4-778c-4745-ad52-6c3929e845c7,Contact Information and Authentication for WebRise - Pricing Inquiry,134,Webrise,Pricing inquiry,Bill Negotiation,,Contact Information and Authentication for Webrise - Asking for the cost,Asking for the cost,Contact Information and Authentication for WebRise - Pricing Inquiry,8d174e63-dd2c-4ae5-b384-31723addbf66,Contact Information and Authentication for WebRise - Pricing Inquiry,0.771639053,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,4437fbdf-0fcc-46a5-b163-d1cbfdbbe1d5,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,0.581040139,1
a2f3f2e4-778c-4745-ad52-6c3929e845c7,Contact Information and Authentication for WebRise - Pricing Inquiry,134,Webrise,Pricing inquiry,Bill Negotiation,,Contact Information and Authentication for Webrise - Need clarification on price,Need clarification on price,Contact Information and Authentication for WebRise - Pricing Inquiry,8d174e63-dd2c-4ae5-b384-31723addbf66,Contact Information and Authentication for WebRise - Pricing Inquiry,0.755116403,Contact Information and Authentication for QuickBooks - Subscription Price Negotiation,d407d96d-47cf-4f5a-8a53-7f3cdbcdeb69,Contact Information and Authentication for QuickBooks - Subscription Price Negotiation,0.603698559,1
5ac8cdc6-2a11-446a-9120-938478d36240,General solution for AT&T - Bill Negotiation,290,At&t,Bill negotiation,Bill Negotiation,AT&T,General solution for AT&T - Bill negotiation,,General solution for AT&T - bill negotiation,b7bea82e-1ef7-4891-a802-3e7e57ab63cb,General solution for AT&T - bill negotiation,0.928354935,General solution for AT&T - Bill Negotiation,5a173ff8-7406-4ab9-8247-41908205aa0e,General solution for AT&T - Bill Negotiation,0.917324128,2
5ac8cdc6-2a11-446a-9120-938478d36240,General solution for AT&T - Bill Negotiation,290,At&t,Bill negotiation,Bill Negotiation,AT and T,General solution for AT and T - Bill negotiation,,General solution for AT&T - bill negotiation,b7bea82e-1ef7-4891-a802-3e7e57ab63cb,General solution for AT&T - bill negotiation,0.841473776,General solution for AT&T - Bill Negotiation,5a173ff8-7406-4ab9-8247-41908205aa0e,General solution for AT&T - Bill Negotiation,0.839396014,2
5ac8cdc6-2a11-446a-9120-938478d36240,General solution for AT&T - Bill Negotiation,290,At&t,Bill negotiation,Bill Negotiation,ATnT,General solution for ATnT - Bill negotiation,,General solution for AT&T - Bill Negotiation,6cc75240-668a-45ef-a9bc-480092089bdd,General solution for AT&T - Bill Negotiation,0.808201009,General solution for AT&T - Bill Negotiation,5a173ff8-7406-4ab9-8247-41908205aa0e,General solution for AT&T - Bill Negotiation,0.808201009,1
5ac8cdc6-2a11-446a-9120-938478d36240,General solution for AT&T - Bill Negotiation,290,At&t,Bill negotiation,Bill Negotiation,ATT,General solution for ATT - Bill negotiation,,General solution for AT&T - Bill Negotiation,6cc75240-668a-45ef-a9bc-480092089bdd,General solution for AT&T - Bill Negotiation,0.816186714,General solution for AT&T - Bill Negotiation,5a173ff8-7406-4ab9-8247-41908205aa0e,General solution for AT&T - Bill Negotiation,0.816186714,1
5ac8cdc6-2a11-446a-9120-938478d36240,General solution for AT&T - Bill Negotiation,290,At&t,Bill negotiation,Bill Negotiation,A T & T,General solution for A T & T - Bill negotiation,,General solution for AT&T - bill negotiation,b7bea82e-1ef7-4891-a802-3e7e57ab63cb,General solution for AT&T - bill negotiation,0.823300932,General solution for AT&T - Bill Negotiation,5a173ff8-7406-4ab9-8247-41908205aa0e,General solution for AT&T - Bill Negotiation,0.822803109,2
5ac8cdc6-2a11-446a-9120-938478d36240,General solution for AT&T - Bill Negotiation,290,At&t,Bill negotiation,Bill Negotiation,,General solution for At&t - Here is a Python list of five conclusive and concise restatements for the problem type,Here is a Python list of five conclusive and concise restatements for the problem type,General solution for AT&T - Bill Negotiation,5a173ff8-7406-4ab9-8247-41908205aa0e,General solution for AT&T - Bill Negotiation,0.542513982,General solution for AT&T - Bill Negotiation,6cc75240-668a-45ef-a9bc-480092089bdd,General solution for AT&T - Bill Negotiation,0.542513578,1
5ac8cdc6-2a11-446a-9120-938478d36240,General solution for AT&T - Bill Negotiation,290,At&t,Bill negotiation,Bill Negotiation,,General solution for At&t - Bill Negotiation,Bill Negotiation,General solution for AT&T - Bill Negotiation,5a173ff8-7406-4ab9-8247-41908205aa0e,General solution for AT&T - Bill Negotiation,0.927120571,General solution for AT&T - Bill Negotiation,6cc75240-668a-45ef-a9bc-480092089bdd,General solution for AT&T - Bill Negotiation,0.92711994,1
5ac8cdc6-2a11-446a-9120-938478d36240,General solution for AT&T - Bill Negotiation,290,At&t,Bill negotiation,Bill Negotiation,,"General solution for At&t - 

Negotiation of bills Discussing terms for bills Settling bill terms Establishing conditions for payments Resolving payment arrangement]","

Negotiation of bills Discussing terms for bills Settling bill terms Establishing conditions for payments Resolving payment arrangement]",General solution for AT&T - bill negotiation,b7bea82e-1ef7-4891-a802-3e7e57ab63cb,General solution for AT&T - bill negotiation,0.686065783,General solution for AT&T - Bill Negotiation,5a173ff8-7406-4ab9-8247-41908205aa0e,General solution for AT&T - Bill Negotiation,0.678561356,2
9169a970-1985-4a34-a774-f144ce4a9a13,General solution for Sparklight - Bill Negotiation,357,Sparklight,Bill negotiation,Bill Negotiation,Sparklight,General solution for Sparklight - Bill negotiation,,General solution for Sparklight - Bill Negotiation,7ec9b9f3-ffaf-420d-81a8-bd5149a31e46,General solution for Sparklight - Bill Negotiation,0.967011765,General solution for Spectrum - Bill Negotiation,68dcf163-4d09-4fa2-9c39-778281588836,General solution for Spectrum - Bill Negotiation,0.746576739,1
9169a970-1985-4a34-a774-f144ce4a9a13,General solution for Sparklight - Bill Negotiation,357,Sparklight,Bill negotiation,Bill Negotiation,Spark Light,General solution for Spark Light - Bill negotiation,,General solution for Sparklight - Bill Negotiation,7ec9b9f3-ffaf-420d-81a8-bd5149a31e46,General solution for Sparklight - Bill Negotiation,0.821267866,General solution for Spectrum - Bill Negotiation,68dcf163-4d09-4fa2-9c39-778281588836,General solution for Spectrum - Bill Negotiation,0.701339967,1
9169a970-1985-4a34-a774-f144ce4a9a13,General solution for Sparklight - Bill Negotiation,357,Sparklight,Bill negotiation,Bill Negotiation,SLight,General solution for SLight - Bill negotiation,,General solution for Sparklight - Bill Negotiation,7ec9b9f3-ffaf-420d-81a8-bd5149a31e46,General solution for Sparklight - Bill Negotiation,0.723503696,General solution for Spectrum - Bill Negotiation,68dcf163-4d09-4fa2-9c39-778281588836,General solution for Spectrum - Bill Negotiation,0.71115011,1
9169a970-1985-4a34-a774-f144ce4a9a13,General solution for Sparklight - Bill Negotiation,357,Sparklight,Bill negotiation,Bill Negotiation,Sparklite,General solution for Sparklite - Bill negotiation,,General solution for Sparklight - Bill Negotiation,7ec9b9f3-ffaf-420d-81a8-bd5149a31e46,General solution for Sparklight - Bill Negotiation,0.818323372,General solution for Spectrum - Bill Negotiation,68dcf163-4d09-4fa2-9c39-778281588836,General solution for Spectrum - Bill Negotiation,0.710761414,1
9169a970-1985-4a34-a774-f144ce4a9a13,General solution for Sparklight - Bill Negotiation,357,Sparklight,Bill negotiation,Bill Negotiation,SLight,General solution for SLight - Bill negotiation,,General solution for Sparklight - Bill Negotiation,7ec9b9f3-ffaf-420d-81a8-bd5149a31e46,General solution for Sparklight - Bill Negotiation,0.723503696,General solution for Spectrum - Bill Negotiation,68dcf163-4d09-4fa2-9c39-778281588836,General solution for Spectrum - Bill Negotiation,0.71115011,1
9169a970-1985-4a34-a774-f144ce4a9a13,General solution for Sparklight - Bill Negotiation,357,Sparklight,Bill negotiation,Bill Negotiation,,General solution for Sparklight - Negotiating Bill Dues,Negotiating Bill Dues,General solution for Sparklight - Bill Negotiation,7ec9b9f3-ffaf-420d-81a8-bd5149a31e46,General solution for Sparklight - Bill Negotiation,0.893767314,General solution for Xfinity - bill negotiation,a35ef82b-0524-4702-bcca-b997c02c0db3,General solution for Xfinity - bill negotiation,0.630537156,1
9169a970-1985-4a34-a774-f144ce4a9a13,General solution for Sparklight - Bill Negotiation,357,Sparklight,Bill negotiation,Bill Negotiation,,General solution for Sparklight - Settling Bill Amounts,Settling Bill Amounts,General solution for Sparklight - Bill Negotiation,7ec9b9f3-ffaf-420d-81a8-bd5149a31e46,General solution for Sparklight - Bill Negotiation,0.867052772,General solution for Spectrum - Bill Negotiation,68dcf163-4d09-4fa2-9c39-778281588836,General solution for Spectrum - Bill Negotiation,0.657549717,1
9169a970-1985-4a34-a774-f144ce4a9a13,General solution for Sparklight - Bill Negotiation,357,Sparklight,Bill negotiation,Bill Negotiation,,General solution for Sparklight - Sorting Out Fraction Payments,Sorting Out Fraction Payments,General solution for Sparklight - Bill Negotiation,7ec9b9f3-ffaf-420d-81a8-bd5149a31e46,General solution for Sparklight - Bill Negotiation,0.761882128,General solution for Spectrum - Bill Negotiation,68dcf163-4d09-4fa2-9c39-778281588836,General solution for Spectrum - Bill Negotiation,0.51767783,1
9169a970-1985-4a34-a774-f144ce4a9a13,General solution for Sparklight - Bill Negotiation,357,Sparklight,Bill negotiation,Bill Negotiation,,General solution for Sparklight - Dealing with Bill Adjustments,Dealing with Bill Adjustments,General solution for Sparklight - Bill Negotiation,7ec9b9f3-ffaf-420d-81a8-bd5149a31e46,General solution for Sparklight - Bill Negotiation,0.858263217,General solution for Spectrum - Bill Negotiation,68dcf163-4d09-4fa2-9c39-778281588836,General solution for Spectrum - Bill Negotiation,0.643725046,1
9169a970-1985-4a34-a774-f144ce4a9a13,General solution for Sparklight - Bill Negotiation,357,Sparklight,Bill negotiation,Bill Negotiation,,General solution for Sparklight - Resolving Discrepancies in Bills,Resolving Discrepancies in Bills,General solution for Sparklight - Bill Negotiation,7ec9b9f3-ffaf-420d-81a8-bd5149a31e46,General solution for Sparklight - Bill Negotiation,0.794110363,General solution for Spectrum - Bill Negotiation,68dcf163-4d09-4fa2-9c39-778281588836,General solution for Spectrum - Bill Negotiation,0.588983079,1
bcfedd86-10a7-4c2e-95f2-ab69e0ba9bcf,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,10,Shopify,Fraudulent shopify charges,Bill Negotiation,Shopify,Contact Information and Authentication for Shopify - Fraudulent shopify charges,,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,0.974644396,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Account Charges,0.919143633,1
bcfedd86-10a7-4c2e-95f2-ab69e0ba9bcf,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,10,Shopify,Fraudulent shopify charges,Bill Negotiation,Shopify Inc.,Contact Information and Authentication for Shopify Inc. - Fraudulent shopify charges,,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,0.953498035,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Account Charges,0.885973939,1
bcfedd86-10a7-4c2e-95f2-ab69e0ba9bcf,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,10,Shopify,Fraudulent shopify charges,Bill Negotiation,Shopify platform,Contact Information and Authentication for Shopify platform - Fraudulent shopify charges,,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,0.967524446,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Account Charges,0.913213464,1
bcfedd86-10a7-4c2e-95f2-ab69e0ba9bcf,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,10,Shopify,Fraudulent shopify charges,Bill Negotiation,Shopify.com,Contact Information and Authentication for Shopify.com - Fraudulent shopify charges,,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,0.966762232,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Account Charges,0.902649221,1
bcfedd86-10a7-4c2e-95f2-ab69e0ba9bcf,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,10,Shopify,Fraudulent shopify charges,Bill Negotiation,Shop,Contact Information and Authentication for Shop - Fraudulent shopify charges,,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,0.931671915,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Account Charges,0.889641202,1
bcfedd86-10a7-4c2e-95f2-ab69e0ba9bcf,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,10,Shopify,Fraudulent shopify charges,Bill Negotiation,,Contact Information and Authentication for Shopify - Unauthorized charges from Shopify,Unauthorized charges from Shopify,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,0.906372536,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Account Charges,0.854627928,1
bcfedd86-10a7-4c2e-95f2-ab69e0ba9bcf,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,10,Shopify,Fraudulent shopify charges,Bill Negotiation,,Contact Information and Authentication for Shopify - Suspicious Shopify charges,Suspicious Shopify charges,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,0.919205737,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Account Charges,0.868113925,1
bcfedd86-10a7-4c2e-95f2-ab69e0ba9bcf,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,10,Shopify,Fraudulent shopify charges,Bill Negotiation,,Contact Information and Authentication for Shopify - Potentially scammy charges by Shopify,Potentially scammy charges by Shopify,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,0.902603529,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Account Charges,0.849311505,1
bcfedd86-10a7-4c2e-95f2-ab69e0ba9bcf,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,10,Shopify,Fraudulent shopify charges,Bill Negotiation,,Contact Information and Authentication for Shopify - Unaccounted Shopify billings,Unaccounted Shopify billings,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,0.865956158,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Account Charges,0.830843251,1
bcfedd86-10a7-4c2e-95f2-ab69e0ba9bcf,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,10,Shopify,Fraudulent shopify charges,Bill Negotiation,,Contact Information and Authentication for Shopify - Disputed transaction with Shopify,Disputed transaction with Shopify,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,0.86935464,Contact Information and Authentication for Shopify - Fraudulent Shopify Charges,817602af-b650-4770-b70a-9b5fde66ece3,Contact Information and Authentication for Shopify - Fraudulent Account Charges,0.811571033,1
adf104dc-3e22-482a-9380-6d1cf4c2c573,Contact Information and Authentication for Idaho Power - Lowering power bill,433,Idaho power,Lowering power bill,Bill Negotiation,Idaho Power,Contact Information and Authentication for Idaho Power - Lowering power bill,,Contact Information and Authentication for Idaho Power - Lowering power bill,bab5c1c4-a8e0-4e3d-95c5-b07b8373d155,Contact Information and Authentication for Idaho Power - Lowering power bill,0.999999531,General solution for Idaho Power - Lowering power bill,5b75ad25-ea1f-46ab-b00a-8a9804b60a19,General solution for Idaho Power - Lowering power bill,0.682839054,1
adf104dc-3e22-482a-9380-6d1cf4c2c573,Contact Information and Authentication for Idaho Power - Lowering power bill,433,Idaho power,Lowering power bill,Bill Negotiation,ID Power,Contact Information and Authentication for ID Power - Lowering power bill,,Contact Information and Authentication for Idaho Power - Lowering power bill,bab5c1c4-a8e0-4e3d-95c5-b07b8373d155,Contact Information and Authentication for Idaho Power - Lowering power bill,0.87905654,General solution for Idaho Power - Lowering power bill,5b75ad25-ea1f-46ab-b00a-8a9804b60a19,General solution for Idaho Power - Lowering power bill,0.575099222,1
adf104dc-3e22-482a-9380-6d1cf4c2c573,Contact Information and Authentication for Idaho Power - Lowering power bill,433,Idaho power,Lowering power bill,Bill Negotiation,IdahoPower,Contact Information and Authentication for IdahoPower - Lowering power bill,,Contact Information and Authentication for Idaho Power - Lowering power bill,bab5c1c4-a8e0-4e3d-95c5-b07b8373d155,Contact Information and Authentication for Idaho Power - Lowering power bill,0.953201268,Contact Information and Authentication for Verizon - Bill Lowering,2e8cf7f1-0463-4fd1-a5a5-9d20fb5ca3b2,Contact Information and Authentication for Verizon - Bill Lowering,0.65461249,1
adf104dc-3e22-482a-9380-6d1cf4c2c573,Contact Information and Authentication for Idaho Power - Lowering power bill,433,Idaho power,Lowering power bill,Bill Negotiation,Ida Power,Contact Information and Authentication for Ida Power - Lowering power bill,,Contact Information and Authentication for Idaho Power - Lowering power bill,bab5c1c4-a8e0-4e3d-95c5-b07b8373d155,Contact Information and Authentication for Idaho Power - Lowering power bill,0.876896947,Contact Information and Authentication for Verizon - Bill Lowering,2e8cf7f1-0463-4fd1-a5a5-9d20fb5ca3b2,Contact Information and Authentication for Verizon - Bill Lowering,0.621542974,1
adf104dc-3e22-482a-9380-6d1cf4c2c573,Contact Information and Authentication for Idaho Power - Lowering power bill,433,Idaho power,Lowering power bill,Bill Negotiation,IDP,Contact Information and Authentication for IDP - Lowering power bill,,Contact Information and Authentication for Idaho Power - Lowering power bill,bab5c1c4-a8e0-4e3d-95c5-b07b8373d155,Contact Information and Authentication for Idaho Power - Lowering power bill,0.833129019,Contact Information and Authentication for Verizon - Bill Lowering,2e8cf7f1-0463-4fd1-a5a5-9d20fb5ca3b2,Contact Information and Authentication for Verizon - Bill Lowering,0.637653695,1
adf104dc-3e22-482a-9380-6d1cf4c2c573,Contact Information and Authentication for Idaho Power - Lowering power bill,433,Idaho power,Lowering power bill,Bill Negotiation,,Contact Information and Authentication for Idaho power - Reducing energy costs,Reducing energy costs,Contact Information and Authentication for Idaho Power - Lowering power bill,bab5c1c4-a8e0-4e3d-95c5-b07b8373d155,Contact Information and Authentication for Idaho Power - Lowering power bill,0.843697812,General solution for Idaho Power - Lowering power bill,5b75ad25-ea1f-46ab-b00a-8a9804b60a19,"Keywords
billing options, energy savings, discounts, Idaho Power, assistance programs",0.5229763,1
adf104dc-3e22-482a-9380-6d1cf4c2c573,Contact Information and Authentication for Idaho Power - Lowering power bill,433,Idaho power,Lowering power bill,Bill Negotiation,,Contact Information and Authentication for Idaho power - Decreasing electricity expenses,Decreasing electricity expenses,Contact Information and Authentication for Idaho Power - Lowering power bill,bab5c1c4-a8e0-4e3d-95c5-b07b8373d155,Contact Information and Authentication for Idaho Power - Lowering power bill,0.880301865,General solution for Idaho Power - Lowering power bill,5b75ad25-ea1f-46ab-b00a-8a9804b60a19,General solution for Idaho Power - Lowering power bill,0.565801741,1
adf104dc-3e22-482a-9380-6d1cf4c2c573,Contact Information and Authentication for Idaho Power - Lowering power bill,433,Idaho power,Lowering power bill,Bill Negotiation,,Contact Information and Authentication for Idaho power - Minimizing power consumption,Minimizing power consumption,Contact Information and Authentication for Idaho Power - Lowering power bill,bab5c1c4-a8e0-4e3d-95c5-b07b8373d155,Contact Information and Authentication for Idaho Power - Lowering power bill,0.837925237,Contact Information and Authentication for Sparklight - Bill Negotiation,09cf8513-9b8e-425e-9a89-f57ac1ee26e8,Contact Information and Authentication for Sparklight - Bill Negotiation,0.531693375,1
adf104dc-3e22-482a-9380-6d1cf4c2c573,Contact Information and Authentication for Idaho Power - Lowering power bill,433,Idaho power,Lowering power bill,Bill Negotiation,,Contact Information and Authentication for Idaho power - Cutting down on energy bills,Cutting down on energy bills,Contact Information and Authentication for Idaho Power - Lowering power bill,bab5c1c4-a8e0-4e3d-95c5-b07b8373d155,Contact Information and Authentication for Idaho Power - Lowering power bill,0.831849739,Contact Information and Authentication for Sparklight - Bill Negotiation,09cf8513-9b8e-425e-9a89-f57ac1ee26e8,Contact Information and Authentication for Sparklight - Bill Negotiation,0.552569508,1
adf104dc-3e22-482a-9380-6d1cf4c2c573,Contact Information and Authentication for Idaho Power - Lowering power bill,433,Idaho power,Lowering power bill,Bill Negotiation,,Contact Information and Authentication for Idaho power - Lowering utility expenses,Lowering utility expenses,Contact Information and Authentication for Idaho Power - Lowering power bill,bab5c1c4-a8e0-4e3d-95c5-b07b8373d155,Contact Information and Authentication for Idaho Power - Lowering power bill,0.920305156,Contact Information and Authentication for Verizon - Bill Lowering,2e8cf7f1-0463-4fd1-a5a5-9d20fb5ca3b2,Contact Information and Authentication for Verizon - Bill Lowering,0.610141595,1
9d9450e8-a33f-4430-8f37-a7e131c22582,General solution for ABC Company - complaint about missed interview callback,131,Abc company,Complaint about missed interview callback,Complaints,Abc,General solution for Abc - Complaint about missed interview callback,,General solution for ABC Company - complaint about missed interview callback,ca453404-2c3c-4875-bdab-d874ec809713,General solution for ABC Company - complaint about missed interview callback,0.873153868,Contact Information and Authentication for ABC Company - complaint - missed interview callback,7499036e-2284-47c2-ae4e-40910003df13,Contact Information and Authentication for ABC Company - Complaint - Missed Interview Callback,0.540978469,1
9d9450e8-a33f-4430-8f37-a7e131c22582,General solution for ABC Company - complaint about missed interview callback,131,Abc company,Complaint about missed interview callback,Complaints,ABC Co.,General solution for ABC Co. - Complaint about missed interview callback,,General solution for ABC Company - complaint about missed interview callback,ca453404-2c3c-4875-bdab-d874ec809713,General solution for ABC Company - complaint about missed interview callback,0.921372464,Contact Information and Authentication for ABC Company - complaint - missed interview callback,7499036e-2284-47c2-ae4e-40910003df13,Contact Information and Authentication for ABC Company - Complaint - Missed Interview Callback,0.601176107,1
9d9450e8-a33f-4430-8f37-a7e131c22582,General solution for ABC Company - complaint about missed interview callback,131,Abc company,Complaint about missed interview callback,Complaints,Abc Comp,General solution for Abc Comp - Complaint about missed interview callback,,General solution for ABC Company - complaint about missed interview callback,ca453404-2c3c-4875-bdab-d874ec809713,General solution for ABC Company - complaint about missed interview callback,0.882423894,Contact Information and Authentication for ABC Company - complaint - missed interview callback,7499036e-2284-47c2-ae4e-40910003df13,Contact Information and Authentication for ABC Company - Complaint - Missed Interview Callback,0.559584272,1
9d9450e8-a33f-4430-8f37-a7e131c22582,General solution for ABC Company - complaint about missed interview callback,131,Abc company,Complaint about missed interview callback,Complaints,a.b.c company,General solution for a.b.c company - Complaint about missed interview callback,,General solution for ABC Company - complaint about missed interview callback,ca453404-2c3c-4875-bdab-d874ec809713,General solution for ABC Company - complaint about missed interview callback,0.893238049,Contact Information and Authentication for ABC Company - complaint - missed interview callback,7499036e-2284-47c2-ae4e-40910003df13,Contact Information and Authentication for ABC Company - Complaint - Missed Interview Callback,0.557593037,1
9d9450e8-a33f-4430-8f37-a7e131c22582,General solution for ABC Company - complaint about missed interview callback,131,Abc company,Complaint about missed interview callback,Complaints,Company ABC,General solution for Company ABC - Complaint about missed interview callback,,General solution for ABC Company - complaint about missed interview callback,ca453404-2c3c-4875-bdab-d874ec809713,General solution for ABC Company - complaint about missed interview callback,0.941535681,Contact Information and Authentication for ABC Company - complaint - missed interview callback,7499036e-2284-47c2-ae4e-40910003df13,Contact Information and Authentication for ABC Company - Complaint - Missed Interview Callback,0.629993517,1
9d9450e8-a33f-4430-8f37-a7e131c22582,General solution for ABC Company - complaint about missed interview callback,131,Abc company,Complaint about missed interview callback,Complaints,,General solution for Abc company - Complaint regarding lack of response after interview,Complaint regarding lack of response after interview,General solution for ABC Company - complaint about missed interview callback,ca453404-2c3c-4875-bdab-d874ec809713,General solution for ABC Company - complaint about missed interview callback,0.799504334,Contact Information and Authentication for ABC Company - complaint - missed interview callback,7499036e-2284-47c2-ae4e-40910003df13,Contact Information and Authentication for ABC Company - Complaint - Missed Interview Callback,0.548985247,1
9d9450e8-a33f-4430-8f37-a7e131c22582,General solution for ABC Company - complaint about missed interview callback,131,Abc company,Complaint about missed interview callback,Complaints,,General solution for Abc company - Grievance about unreturned interview follow-up,Grievance about unreturned interview follow-up,General solution for ABC Company - complaint about missed interview callback,ca453404-2c3c-4875-bdab-d874ec809713,General solution for ABC Company - complaint about missed interview callback,0.812577616,Contact Information and Authentication for ABC Company - complaint - missed interview callback,7499036e-2284-47c2-ae4e-40910003df13,Contact Information and Authentication for ABC Company - Complaint - Missed Interview Callback,0.491535655,1
